level,level_symbol,difficulty_occurrence,metric,n,mean,sd,sem,ci95_lo,ci95_hi
beta,β,2,key_accuracy_raw,1,1.0,,,,
beta,β,3,key_accuracy_raw,1,1.0,,,,
beta,β,4,key_accuracy_raw,1,1.0,,,,
beta,β,5,key_accuracy_raw,1,1.0,,,,
beta,β,6,key_accuracy_raw,1,1.0,,,,
beta,β,7,key_accuracy_raw,1,1.0,,,,
beta,β,8,key_accuracy_raw,1,1.0,,,,
beta,β,9,key_accuracy_raw,1,1.0,,,,
gamma,γ,1,key_accuracy_raw,1,0.9666666666666667,,,,
gamma,γ,2,key_accuracy_raw,1,1.0,,,,
gamma,γ,3,key_accuracy_raw,1,1.0,,,,
gamma,γ,4,key_accuracy_raw,1,1.0,,,,
gamma,γ,5,key_accuracy_raw,1,1.0,,,,
gamma,γ,6,key_accuracy_raw,1,0.9666666666666667,,,,
gamma,γ,7,key_accuracy_raw,1,1.0,,,,
gamma,γ,8,key_accuracy_raw,1,1.0,,,,
gamma,γ,9,key_accuracy_raw,1,1.0,,,,
alpha,α,1,rt_correct_key_s_adjusted,1,0.8409090448939612,,,,
alpha,α,2,rt_correct_key_s_adjusted,1,0.7764137010725718,,,,
alpha,α,3,rt_correct_key_s_adjusted,1,0.8315021126989335,,,,
alpha,α,4,rt_correct_key_s_adjusted,1,0.6969263722026159,,,,
alpha,α,5,rt_correct_key_s_adjusted,1,0.7766756038817149,,,,
alpha,α,6,rt_correct_key_s_adjusted,1,0.7641471951726884,,,,
alpha,α,7,rt_correct_key_s_adjusted,1,0.6707208642883907,,,,
alpha,α,8,rt_correct_key_s_adjusted,1,0.780945770891886,,,,
alpha,α,9,rt_correct_key_s_adjusted,1,0.7394863751199511,,,,
beta,β,1,rt_correct_key_s_adjusted,1,0.9665935472205833,,,,
beta,β,2,rt_correct_key_s_adjusted,1,0.9086384649629946,,,,
beta,β,3,rt_correct_key_s_adjusted,1,0.7229853824332909,,,,
beta,β,4,rt_correct_key_s_adjusted,1,0.8530972330658524,,,,
beta,β,5,rt_correct_key_s_adjusted,1,0.8676939999615705,,,,
beta,β,6,rt_correct_key_s_adjusted,1,0.8911487137829817,,,,
beta,β,7,rt_correct_key_s_adjusted,1,0.7812457331904659,,,,
beta,β,8,rt_correct_key_s_adjusted,1,0.9229299633591264,,,,
beta,β,9,rt_correct_key_s_adjusted,1,0.7574857508694686,,,,
gamma,γ,1,rt_correct_key_s_adjusted,1,1.4543815010808894,,,,
gamma,γ,2,rt_correct_key_s_adjusted,1,0.7842990155420996,,,,
gamma,γ,3,rt_correct_key_s_adjusted,1,0.7583965773783424,,,,
gamma,γ,4,rt_correct_key_s_adjusted,1,1.0381132584422028,,,,
gamma,γ,5,rt_correct_key_s_adjusted,1,1.0499274076629872,,,,
gamma,γ,6,rt_correct_key_s_adjusted,1,1.042846820637641,,,,
gamma,γ,7,rt_correct_key_s_adjusted,1,0.9321999572702752,,,,
gamma,γ,8,rt_correct_key_s_adjusted,1,0.9090364278961415,,,,
gamma,γ,9,rt_correct_key_s_adjusted,1,1.0220303160934157,,,,
alpha,α,1,rt_correct_key_s_raw,1,1.1696922620137533,,,,
alpha,α,2,rt_correct_key_s_raw,1,0.44723641077677406,,,,
alpha,α,3,rt_correct_key_s_raw,1,0.831896185874939,,,,
alpha,α,4,rt_correct_key_s_raw,1,0.6973204453786214,,,,
alpha,α,5,rt_correct_key_s_raw,1,0.44749831358591713,,,,
alpha,α,6,rt_correct_key_s_raw,1,0.7645412683486938,,,,
alpha,α,7,rt_correct_key_s_raw,1,0.9995040814081828,,,,
alpha,α,8,rt_correct_key_s_raw,1,1.109728988011678,,,,
alpha,α,9,rt_correct_key_s_raw,1,0.41030908482415335,,,,
beta,β,1,rt_correct_key_s_raw,1,1.0554901997248332,,,,
beta,β,2,rt_correct_key_s_raw,1,0.5175801912943522,,,,
beta,β,3,rt_correct_key_s_raw,1,0.8118820349375407,,,,
beta,β,4,rt_correct_key_s_raw,1,1.1552588542302449,,,,
beta,β,5,rt_correct_key_s_raw,1,0.9565906524658203,,,,
beta,β,6,rt_correct_key_s_raw,1,0.5000904401143392,,,,
beta,β,7,rt_correct_key_s_raw,1,1.0834073543548584,,,,
beta,β,8,rt_correct_key_s_raw,1,1.2250915845235189,,,,
beta,β,9,rt_correct_key_s_raw,1,0.366427477200826,,,,
gamma,γ,1,rt_correct_key_s_raw,1,2.03786432332006,,,,
gamma,γ,2,rt_correct_key_s_raw,1,1.3677818377812703,,,,
gamma,γ,3,rt_correct_key_s_raw,1,1.3418793996175131,,,,
gamma,γ,4,rt_correct_key_s_raw,1,0.9191547393798828,,,,
gamma,γ,5,rt_correct_key_s_raw,1,0.9309688886006673,,,,
gamma,γ,6,rt_correct_key_s_raw,1,0.5783225174607902,,,,
gamma,γ,7,rt_correct_key_s_raw,1,0.4676756540934245,,,,
gamma,γ,8,rt_correct_key_s_raw,1,0.7900779088338216,,,,
gamma,γ,9,rt_correct_key_s_raw,1,0.557506012916565,,,,
